living_area_sqft,bedrooms,bathrooms,property_age,lot_size,parking_spaces,property_condition,neighborhood_quality,distance_to_transit,distance_to_school,crime_index,accessibility_score,local_income,unemployment_rate,inflation_rate,property_price
1678.8,4,2.0,8.6,9494.2,2,Good,5.89,6.31,3.43,37.41,9.06,113.6,5.35,2.43,59.37
1519.7,2,1.5,1.7,7895.6,2,Average,7.12,2.66,2.07,29.09,10.0,86.25,5.44,2.9,53.99
1531.7,3,2.5,15.0,8033.7,1,Excellent,4.23,4.85,6.68,43.21,8.78,59.63,4.52,4.42,44.42
1075.1,3,2.0,8.7,7424.8,2,Excellent,6.09,0.72,2.29,34.7,10.0,86.29,6.2,3.06,48.44
2356.8,3,2.0,0.9,11044.0,2,Good,4.87,4.55,5.88,45.39,8.88,104.0,7.44,2.88,66.54
1052.7,1,1.0,21.9,3844.7,1,Average,6.97,0.21,1.4,24.34,10.0,106.05,4.76,3.58,41.42
1299.9,3,2.0,23.5,3358.3,1,Fair,8.16,0.89,3.41,24.74,9.87,144.37,4.38,2.97,41.38
966.4,2,1.0,32.4,5065.4,2,Average,4.61,3.42,3.64,41.74,9.63,86.85,7.09,3.47,26.47
1938.9,3,2.5,12.0,6766.4,2,Excellent,7.8,1.44,3.08,11.93,10.0,113.18,4.96,2.97,64.86
1895.8,3,3.0,62.3,8895.8,2,Fair,6.86,1.89,1.92,27.42,10.0,111.92,5.93,3.54,57.96
1782.3,4,2.5,44.2,7777.7,2,Good,7.73,5.8,2.89,30.78,8.72,89.69,4.53,3.11,52.46
1387.3,3,2.0,14.4,7345.9,2,Average,6.06,2.91,4.6,32.41,10.0,65.98,6.45,2.56,39.07
1325.7,1,1.0,10.6,6874.3,0,Average,7.77,1.83,2.3,18.58,9.38,117.95,3.83,4.19,48.94
2350.8,3,2.0,0.1,11658.4,2,Average,5.25,2.21,1.49,40.16,9.41,85.55,5.36,4.76,64.63
1648.0,3,2.5,22.3,9954.9,2,Average,3.47,6.24,1.4,51.44,8.33,92.0,5.53,3.77,47.59
2232.2,4,2.0,15.0,10313.9,2,Good,3.88,2.33,1.65,60.27,10.0,50.35,5.0,2.27,48.18
1465.8,2,1.5,49.9,5762.1,2,Good,5.6,6.86,0.84,47.07,7.15,94.56,4.5,3.23,44.01
2128.9,4,3.0,16.2,11156.3,2,Good,3.6,1.11,1.33,52.77,9.84,76.1,7.17,3.58,58.52
3153.1,5,3.5,65.0,14434.0,1,Fair,9.29,2.64,0.49,8.0,10.0,136.64,6.09,2.14,75.83
2453.2,2,1.5,34.6,7558.5,2,Fair,6.35,1.67,1.06,36.11,10.0,113.42,4.25,3.0,63.71
1729.6,2,2.0,55.3,5108.6,1,Average,8.15,3.06,1.07,28.39,10.0,109.93,3.13,2.35,53.96
2186.4,4,3.0,7.1,7771.6,1,Average,7.92,2.94,0.79,36.5,10.0,127.69,6.83,2.63,60.2
1836.8,3,2.5,2.9,6764.9,2,Good,6.51,2.91,2.9,43.87,9.42,107.74,4.18,3.65,61.65
2003.7,2,1.5,28.7,7828.2,1,Average,10.0,2.6,5.44,8.0,10.0,156.32,5.27,3.36,51.43
1783.0,2,2.0,27.8,6923.4,2,Average,10.0,2.14,4.44,8.93,10.0,132.84,5.3,2.58,55.93
1886.5,3,2.0,4.3,8615.3,2,Good,9.01,7.92,1.91,22.38,8.92,111.96,5.51,3.35,60.32
2152.2,4,3.0,26.0,12172.1,2,Good,4.87,1.2,5.5,42.33,10.0,72.21,3.34,3.13,62.66
1411.4,3,2.5,15.7,6781.0,2,Excellent,9.08,2.02,3.15,15.16,10.0,114.53,4.82,4.06,75.17
1400.3,3,1.0,2.1,7536.0,2,Average,3.35,0.96,1.3,65.93,10.0,55.65,5.18,1.84,40.32
1229.1,1,1.0,12.5,6548.3,1,Good,9.01,1.49,2.17,19.23,10.0,123.98,5.14,2.84,58.52
1141.3,1,1.0,48.2,6397.5,0,Excellent,1.9,1.12,4.94,72.15,8.8,34.08,5.99,4.54,34.74
1305.0,2,2.5,12.7,5482.7,1,Good,5.93,3.74,2.11,34.84,10.0,93.26,5.38,2.53,40.46
2112.9,4,2.5,28.0,8114.5,2,Good,8.68,4.13,1.31,9.65,9.81,108.27,5.69,2.59,71.63
1461.9,3,2.5,0.5,8852.9,2,Average,7.19,1.24,1.32,28.1,10.0,106.7,4.54,3.01,53.25
2391.7,2,2.0,23.4,13125.1,0,Average,3.84,13.36,5.67,56.01,5.47,62.21,7.08,4.35,43.7
2022.6,3,2.0,52.8,7864.7,2,Average,6.81,1.27,4.31,21.86,10.0,101.58,4.88,3.7,65.68
1003.3,2,1.0,12.5,3929.9,1,Good,7.19,5.84,1.6,30.19,9.31,113.24,5.56,2.6,45.08
2513.0,4,3.5,7.4,13443.6,3,Excellent,6.87,1.31,1.69,36.77,10.0,98.13,5.33,3.34,73.16
2653.9,5,4.0,18.7,10134.4,3,Average,5.77,1.91,1.01,37.06,10.0,80.43,5.7,3.14,71.43
1411.1,2,2.0,44.6,5007.8,2,Average,8.04,3.7,1.13,28.39,10.0,108.29,6.52,3.74,39.4
2314.8,4,3.0,3.5,12696.7,2,Excellent,8.56,2.81,4.04,20.6,10.0,137.77,4.28,3.37,82.0
1480.6,2,1.5,9.3,7020.0,1,Good,6.22,2.46,1.55,33.25,10.0,114.43,6.11,3.55,47.93
2067.7,4,2.5,3.1,12093.6,2,Good,9.24,5.26,1.46,12.53,9.77,124.0,6.01,3.16,58.6
1283.6,2,1.5,12.4,6831.8,2,Good,6.22,4.14,2.73,35.46,9.19,94.35,5.39,4.39,45.28
1066.8,2,1.0,14.0,4988.5,2,Average,5.62,8.06,2.85,38.43,8.51,65.75,5.45,3.37,33.02
1747.6,3,2.0,51.9,8684.4,1,Fair,8.94,1.04,5.26,20.28,10.0,125.29,3.93,2.93,55.15
1913.5,3,2.0,9.6,7552.1,1,Fair,8.88,0.25,1.76,13.39,10.0,106.76,4.83,4.2,55.09
1738.6,3,2.5,15.1,7468.7,1,Good,5.38,14.0,2.21,38.76,5.34,80.08,3.1,3.84,49.7
1320.3,2,1.5,39.0,7574.4,1,Good,5.12,1.27,2.11,48.34,10.0,98.99,4.86,2.72,39.71
1737.2,3,2.5,7.0,8645.0,2,Good,9.68,0.34,2.55,12.24,10.0,115.25,5.13,1.8,64.85
2195.7,4,3.5,20.2,6861.1,3,Good,6.32,1.11,0.61,39.14,10.0,85.0,3.66,3.81,71.31
1967.0,3,2.5,25.5,7415.2,2,Excellent,6.51,3.74,2.76,23.5,10.0,87.26,5.53,3.07,64.79
2130.0,3,2.5,7.2,10166.6,2,Good,6.05,3.04,3.81,37.79,10.0,71.16,6.53,3.43,65.6
1580.4,3,3.0,3.2,6308.4,1,Good,8.88,0.94,2.7,29.69,10.0,139.19,5.44,4.29,58.48
3011.2,4,3.5,12.6,14872.6,2,,10.0,0.86,0.61,8.0,10.0,143.88,5.19,2.69,92.15
1323.9,1,1.5,7.9,6150.6,1,Average,6.63,2.08,4.94,45.73,10.0,126.52,4.62,2.56,46.51
2370.0,4,3.0,5.6,7520.5,2,Average,10.0,0.24,3.74,12.96,10.0,126.07,5.61,2.35,78.54
3022.0,5,4.0,65.0,11836.6,3,Average,5.5,0.21,5.28,42.01,10.0,63.46,4.08,5.05,68.21
2364.5,3,2.0,12.6,12635.9,2,Average,5.99,3.27,3.24,36.37,9.86,107.07,2.55,4.29,57.42
1861.5,3,2.5,34.9,7039.7,2,Average,7.71,1.46,1.96,37.0,10.0,108.63,6.94,3.9,58.87
1660.9,2,2.0,3.9,9158.6,2,Average,5.03,0.28,8.5,29.44,10.0,76.31,6.26,1.95,53.47
2871.6,4,3.0,50.5,13147.6,1,Average,7.69,2.17,2.32,35.56,10.0,134.11,3.99,2.33,73.09
1214.3,3,2.5,28.5,7334.9,3,Average,5.57,8.97,4.05,44.64,6.99,91.39,3.61,3.93,35.49
1422.9,3,1.5,29.8,5861.8,1,Good,3.72,1.14,2.41,63.38,10.0,80.45,5.32,3.7,52.0
1738.6,3,3.0,8.9,10366.2,2,Average,3.36,1.13,3.87,46.56,10.0,54.96,5.27,3.2,49.43
3081.5,5,4.0,12.0,13938.7,4,Good,5.92,2.22,1.75,39.55,9.52,82.9,6.1,2.39,75.88
2282.3,3,2.5,16.2,12814.1,2,Average,7.25,0.71,5.11,12.02,10.0,103.28,4.83,4.19,70.62
1423.9,3,2.0,28.1,5954.2,2,Good,4.05,3.45,3.55,62.76,9.59,80.96,6.47,4.74,49.78
1792.5,3,2.5,34.0,9929.4,2,Good,6.82,6.05,4.39,25.35,9.09,104.16,4.96,3.73,46.75
1611.6,2,2.0,1.5,9410.9,2,Good,6.83,0.89,1.97,24.49,10.0,110.06,6.53,2.83,59.96
1558.6,3,2.0,42.2,5801.5,2,Average,6.2,3.64,1.87,26.92,8.33,59.83,5.0,4.54,51.79
2814.7,4,3.0,49.9,10921.9,2,Good,4.83,7.21,2.69,55.08,7.71,54.23,4.25,3.53,60.72
1236.3,2,1.5,16.2,5201.5,1,Good,6.93,7.67,1.05,36.65,8.75,74.57,4.79,4.62,45.11
3509.0,6,5.0,3.7,11278.6,2,Good,6.24,2.78,3.41,32.33,9.07,91.49,5.92,3.13,85.33
2670.1,4,3.0,30.7,13419.3,2,Good,8.27,0.73,2.66,26.79,10.0,100.5,5.59,4.95,81.66
2927.2,4,3.0,14.3,8996.2,2,Good,4.17,3.64,5.5,44.29,9.19,96.64,5.26,3.06,61.51
1699.3,3,2.5,30.6,5186.9,2,Fair,6.71,4.45,3.74,20.14,9.09,101.81,4.05,2.9,47.5
1896.0,3,2.5,30.4,10498.5,1,Average,4.21,4.69,2.95,49.81,9.0,76.46,5.13,4.02,57.95
1210.0,2,2.0,1.6,3545.9,1,Good,6.07,8.91,1.42,53.95,6.6,79.59,4.48,3.35,39.3
1663.0,4,2.5,16.8,10548.1,2,Average,4.53,3.26,3.94,60.33,7.89,61.39,4.45,3.69,39.79
2375.1,3,2.5,11.9,13207.7,2,Average,4.85,2.21,3.68,49.28,10.0,102.48,6.29,2.64,59.53
3145.2,4,4.0,52.6,14639.8,2,Average,6.49,2.43,1.75,34.74,10.0,124.62,4.36,2.65,80.7
1356.3,1,1.0,6.3,7534.2,1,Good,5.48,1.44,5.49,39.84,10.0,93.86,4.29,3.11,45.24
1758.2,3,2.0,4.2,9630.7,1,Good,9.14,0.39,1.27,25.02,10.0,101.67,5.55,3.67,61.38
1895.1,3,2.5,40.9,8119.7,2,Average,8.62,4.24,3.93,24.88,9.7,118.2,4.19,2.82,59.3
1226.0,2,1.0,2.9,7197.7,1,Average,7.95,,5.16,23.56,10.0,120.79,4.59,4.2,61.59
2457.7,4,3.0,20.9,7692.0,3,Good,7.91,0.41,1.77,27.0,10.0,112.81,7.32,3.32,68.95
1550.9,1,1.0,6.4,6531.7,2,Average,6.73,1.5,4.23,24.67,10.0,72.76,5.02,4.68,58.66
1866.1,2,2.0,15.1,8880.4,0,Average,8.85,8.76,3.52,10.98,7.78,152.65,5.94,2.61,57.3
1705.8,3,2.5,17.2,9546.5,2,Average,5.97,2.31,4.13,31.6,9.71,81.97,7.97,3.66,45.61
1515.8,3,2.5,9.7,4503.5,2,Excellent,10.0,0.98,1.71,8.0,10.0,121.22,5.42,3.74,72.74
1993.3,3,2.0,65.0,7343.9,1,Average,4.8,7.48,3.66,52.4,9.56,79.81,5.78,3.6,42.09
1853.0,2,2.0,2.5,,2,Good,4.47,2.91,1.78,39.03,9.92,92.96,5.54,3.36,47.63
1754.3,3,2.5,8.9,7878.1,2,Good,3.99,1.68,1.82,60.05,10.0,78.06,4.84,4.04,54.01
1548.5,3,2.5,10.1,7513.5,1,Good,4.3,4.22,3.31,62.85,9.0,56.06,5.34,2.47,42.53
2234.6,4,3.0,17.9,11309.0,2,Good,3.57,2.06,1.15,59.95,10.0,45.29,5.0,3.61,66.66
3564.5,5,4.0,9.4,12092.8,3,Average,6.89,4.39,5.08,31.65,10.0,73.5,4.2,2.66,84.27
2098.5,3,2.5,1.8,6937.7,2,Average,8.04,0.99,2.37,32.82,10.0,113.34,6.12,2.97,60.83
2831.7,4,3.5,53.0,14824.3,2,Fair,6.56,0.72,1.77,40.48,10.0,93.83,3.21,3.6,73.19
1228.3,3,1.5,9.7,,3,Good,4.01,2.18,2.73,63.33,9.75,78.27,5.21,4.11,43.33
2111.6,3,2.5,7.6,7877.7,0,Good,5.65,1.43,1.58,34.64,10.0,80.43,4.89,2.37,60.91
1360.9,1,1.5,10.7,6238.1,2,Average,8.01,3.17,2.06,20.53,10.0,130.8,4.06,4.64,40.76
1191.6,2,1.5,4.4,4236.4,2,Good,5.88,5.18,1.91,37.55,8.29,101.84,5.89,4.15,39.54
1542.6,3,2.0,1.9,4065.1,1,Excellent,5.06,7.62,1.8,49.52,8.09,73.02,4.08,3.43,50.89
3032.6,5,3.5,2.9,14131.7,3,Average,3.78,4.77,2.42,60.73,8.23,73.89,4.75,2.6,63.96
2786.4,4,2.5,3.3,13591.0,1,Good,5.74,1.54,0.85,40.37,10.0,109.6,6.0,4.55,71.12
2175.6,3,2.5,4.0,9030.0,2,,5.24,4.36,1.87,57.61,10.0,71.76,3.08,3.75,63.03
1168.6,2,1.5,9.8,7536.6,2,Excellent,6.34,2.62,4.84,34.27,9.02,94.98,6.39,3.75,49.7
1865.5,3,2.0,17.6,,2,Good,7.36,7.77,3.08,21.23,7.55,106.35,5.16,2.89,60.75
2220.7,2,1.5,17.8,8913.2,1,Fair,5.99,4.13,6.91,34.86,8.7,88.89,4.86,3.55,50.4
2124.8,3,2.0,0.0,11578.8,1,Good,6.83,0.72,2.15,25.54,10.0,114.8,3.68,2.93,64.04
1048.0,2,1.5,45.7,4583.7,1,Fair,7.35,0.46,1.26,24.16,10.0,121.86,5.3,4.31,47.22
1463.2,2,2.5,31.2,6832.9,1,Good,4.29,2.71,1.3,49.67,10.0,79.99,5.23,4.33,44.98
1953.9,4,3.5,59.8,9835.8,2,Excellent,9.89,1.65,3.17,8.0,10.0,143.82,5.8,3.28,63.84
2410.8,4,2.5,8.0,11570.1,2,Fair,5.17,0.79,2.67,48.65,10.0,76.53,4.68,2.96,68.49
926.4,2,1.5,19.7,2952.4,2,Fair,7.43,5.31,8.5,24.44,9.67,115.07,4.13,3.99,36.59
1888.0,3,2.0,3.3,8847.0,3,Good,4.46,1.71,2.54,61.78,10.0,58.24,5.55,3.89,59.13
2100.8,3,2.0,30.6,11876.8,2,Average,6.7,0.49,4.59,14.56,10.0,136.73,4.56,2.53,62.01
2690.2,4,3.0,3.2,15927.5,3,Average,6.76,1.17,4.5,13.64,9.85,121.69,5.75,3.18,79.74
2546.6,4,3.5,7.1,13073.1,2,Fair,9.49,3.82,1.63,19.5,10.0,147.48,4.07,5.04,79.91
2450.1,4,3.5,12.1,12077.8,2,Good,6.08,3.54,7.25,45.6,9.42,100.65,6.07,3.39,63.13
1510.2,2,1.5,16.2,7310.7,1,Good,8.84,1.17,3.67,27.22,10.0,132.38,6.84,3.58,52.63
1024.7,1,1.0,14.8,6883.1,1,Excellent,7.02,1.54,3.09,39.7,10.0,82.1,5.02,3.81,48.33
1741.4,2,2.0,1.9,9863.6,0,Excellent,9.83,0.36,2.82,12.59,10.0,120.47,6.68,2.98,65.8
2837.2,6,4.5,9.9,14909.3,3,Average,3.3,10.0,3.05,59.86,5.91,47.03,6.03,3.97,63.33
3254.2,6,4.5,46.1,15602.4,3,Average,7.37,1.47,2.42,16.24,10.0,110.55,5.57,3.68,80.47
2562.4,4,2.5,37.1,9094.2,3,Good,1.69,8.68,2.17,73.85,6.33,40.48,5.19,4.24,49.32
2322.2,3,2.5,16.1,13231.9,2,Average,6.4,5.58,1.95,23.66,8.99,109.91,4.6,2.14,55.6
2282.2,4,2.5,15.3,11605.4,2,Good,8.34,1.51,2.89,43.15,10.0,107.37,6.52,3.67,70.06
1644.8,3,2.0,2.1,9735.9,2,Good,9.1,3.99,1.02,8.0,9.91,144.05,6.3,3.56,61.43
1909.3,3,2.0,4.0,4617.5,3,Excellent,7.83,2.25,4.56,26.43,10.0,103.55,4.05,2.34,64.52
3583.8,5,4.0,5.2,18074.6,4,Good,5.98,12.22,1.92,52.45,5.99,87.88,5.33,3.2,82.36
1436.7,2,1.5,12.1,5358.2,1,Good,7.48,3.46,0.72,23.86,10.0,123.57,4.3,3.7,54.78
3516.3,5,3.5,23.7,17642.1,3,Average,10.0,2.54,7.1,8.0,10.0,147.07,5.72,3.44,89.64
1785.2,2,1.0,11.1,7059.1,1,Average,6.64,3.45,2.19,16.11,10.0,83.79,6.02,3.38,53.32
3177.7,6,4.0,2.4,15357.1,3,Good,8.23,1.0,3.54,10.35,10.0,134.54,3.48,3.39,88.12
1221.2,1,1.0,10.4,5271.4,1,Average,5.73,1.37,1.91,45.93,10.0,92.11,5.11,3.05,40.77
2453.0,4,2.5,3.2,8310.1,3,Good,8.43,4.19,1.54,38.11,10.0,91.92,5.67,4.9,72.16
1544.0,3,2.5,25.0,7524.8,1,Good,8.13,0.48,8.5,17.65,10.0,106.71,5.3,3.65,49.12
1217.6,1,1.0,3.3,3697.0,2,Excellent,5.4,1.35,3.75,46.32,10.0,81.38,7.16,3.63,39.35
2157.0,3,3.0,11.9,11928.3,2,Average,7.9,3.29,3.85,48.76,10.0,99.47,3.47,2.4,60.33
2845.0,4,3.5,21.3,16381.3,3,Average,7.98,14.0,1.99,26.76,6.08,135.62,6.69,3.16,71.45
1486.6,3,1.5,4.7,10384.9,2,Average,7.83,8.52,2.86,34.07,8.01,109.82,4.23,3.0,46.48
1182.5,2,1.5,1.4,5397.6,2,Good,6.43,5.91,1.29,29.39,8.57,105.34,2.84,3.38,53.99
1935.0,3,2.0,14.9,9608.6,0,Fair,8.71,2.42,1.4,31.03,10.0,128.08,5.55,3.16,54.91
1938.0,4,2.0,1.0,8352.2,3,Average,4.82,5.43,1.01,41.76,7.91,90.28,5.06,2.94,55.43
2420.9,4,2.5,16.0,12903.5,2,Average,6.52,2.82,2.62,25.84,9.4,123.37,5.3,3.23,69.71
2786.0,3,3.0,25.2,14552.0,0,Good,6.7,2.16,2.51,44.91,9.83,111.52,5.77,2.59,62.21
1957.1,4,3.5,7.2,6273.7,2,Good,8.61,1.01,3.42,11.72,10.0,148.39,5.8,3.85,75.57
3825.4,6,5.0,12.1,14103.6,3,Good,4.76,9.85,2.09,47.71,6.25,89.58,4.62,4.0,80.83
2161.3,4,3.0,47.6,8021.5,1,Average,6.93,3.12,3.6,45.23,10.0,106.58,6.09,3.77,62.28
1770.0,2,1.5,11.5,11138.1,1,Excellent,5.61,3.8,3.12,34.59,10.0,94.06,2.98,4.04,59.94
1136.8,2,2.0,65.0,5408.0,3,Good,6.7,0.69,4.19,36.75,10.0,65.26,5.1,3.99,33.22
1822.7,2,2.5,3.1,9177.2,1,Average,7.21,2.0,1.13,26.26,9.71,101.5,6.44,2.44,56.24
1776.3,3,2.0,22.2,9919.9,2,Good,4.2,10.9,0.41,50.78,6.73,71.28,5.51,4.52,43.2
2796.5,4,2.5,19.0,15898.7,3,Good,8.78,4.74,1.72,18.06,9.48,132.05,5.25,4.05,87.52
2349.3,4,2.0,37.0,13418.6,2,Excellent,7.27,7.06,1.67,40.66,7.82,108.25,4.82,1.97,65.84
1322.4,1,1.5,1.7,6696.4,2,Average,4.95,1.81,2.63,60.02,10.0,86.65,5.58,2.83,33.22
2122.4,3,2.5,5.9,10632.5,0,Good,5.89,0.42,4.5,43.85,10.0,74.16,4.89,2.48,65.09
2527.6,4,3.0,2.6,13086.2,2,Average,9.19,1.59,6.19,12.19,10.0,108.54,5.89,3.73,76.2
3411.2,6,3.5,48.7,17149.1,1,Fair,7.25,1.71,3.98,37.47,10.0,91.79,4.63,3.0,78.69
2726.1,4,3.0,10.0,7716.9,1,Good,4.76,1.35,3.79,46.3,10.0,101.77,6.88,3.42,65.9
2607.9,3,2.5,43.4,9220.9,1,Average,5.09,2.59,3.11,48.85,9.53,65.78,5.8,4.7,49.88
2040.7,4,3.0,6.3,8173.1,2,Good,7.62,0.88,1.59,20.28,10.0,101.64,7.19,4.48,73.97
2289.1,4,3.0,2.4,9278.9,2,Good,7.84,9.08,3.94,12.45,6.16,116.64,4.77,2.68,65.64
3094.3,4,3.0,6.3,11817.7,2,Good,7.15,7.82,2.64,33.3,8.44,84.98,6.55,3.74,81.73
1253.3,4,2.0,16.4,5258.6,2,Average,5.98,1.17,7.99,32.62,10.0,81.5,3.81,4.77,45.0
1768.2,3,2.5,33.6,9918.9,2,Average,7.96,3.57,3.72,19.3,10.0,125.99,5.99,2.71,54.49
1524.8,2,1.5,8.8,7240.9,2,Average,5.94,2.43,2.2,52.58,10.0,87.16,5.07,4.13,39.68
2281.8,5,3.5,44.3,11826.7,2,Average,4.96,1.12,0.88,44.0,10.0,105.63,5.33,3.27,57.76
3073.5,6,4.0,5.0,9818.6,2,Good,9.36,7.48,2.3,25.79,8.99,108.81,6.0,2.69,89.12
1621.4,2,1.0,21.3,7761.8,1,Good,7.38,1.04,4.01,32.01,10.0,105.03,6.02,4.54,55.25
865.6,2,1.0,24.0,5594.4,1,Good,5.09,3.34,5.29,51.84,10.0,77.38,6.12,3.08,35.34
1729.7,2,1.5,5.8,8347.2,1,Excellent,6.74,1.51,2.62,29.51,9.69,102.4,5.59,3.29,60.86
2751.0,4,3.0,0.5,14358.5,3,Average,6.55,5.8,3.43,46.64,8.93,83.14,5.8,3.13,69.83
2411.9,4,4.0,8.2,8302.6,3,Average,5.87,3.3,1.35,43.97,10.0,84.38,4.96,4.19,64.11
2321.3,4,3.0,0.8,,2,Average,6.92,5.92,5.04,29.1,9.28,115.63,4.49,4.14,63.15
1811.7,3,3.0,41.6,4305.6,2,Good,4.83,1.57,0.2,51.33,10.0,76.76,5.38,2.84,48.41
1277.1,2,1.5,55.2,5381.8,3,Average,8.07,0.24,3.55,19.89,10.0,102.86,2.84,3.49,48.44
2393.1,4,2.5,23.9,8435.6,2,Good,6.49,1.0,2.76,29.97,10.0,128.74,5.66,3.68,63.0
1492.2,2,1.5,23.3,7402.2,2,Excellent,3.6,5.59,1.5,57.16,9.72,67.12,6.16,4.13,43.94
4291.7,6,5.0,5.0,15383.3,3,Good,6.09,1.42,2.07,33.61,10.0,103.61,5.88,2.94,100.19
2439.8,4,3.5,1.4,11340.3,2,Good,5.39,1.43,5.54,55.32,10.0,97.7,4.53,4.44,66.94
1630.7,2,1.5,29.2,7356.7,2,Average,1.12,2.11,1.9,73.33,9.95,36.86,2.95,4.01,29.71
1613.3,3,2.0,14.7,10344.5,2,Average,6.22,1.23,2.78,55.84,10.0,85.47,5.92,2.69,44.86
1934.2,2,1.5,20.6,11376.8,1,Average,8.37,5.47,1.04,21.79,9.84,124.0,4.33,3.76,58.32
1837.5,3,2.5,27.2,6262.9,2,Average,6.31,1.44,3.27,36.5,10.0,87.72,3.78,3.77,43.35
2953.9,5,4.0,9.5,10088.9,4,Excellent,7.77,3.16,1.41,21.41,10.0,119.61,6.24,2.87,89.6
2132.9,3,2.5,2.8,12146.2,2,Average,6.52,2.12,2.3,39.27,10.0,97.63,3.71,3.72,70.04
1546.8,3,2.0,28.5,7787.7,1,Good,5.68,1.28,1.42,47.38,10.0,104.71,5.01,3.4,54.38
3872.5,6,4.5,10.9,17475.5,3,Good,5.18,1.19,1.26,27.33,10.0,68.62,7.16,2.25,91.65
2033.0,3,2.5,31.6,11164.8,2,Average,4.19,2.43,1.42,52.06,10.0,83.26,4.47,1.8,46.23
2615.2,4,3.0,10.4,10108.9,1,Good,8.17,0.96,1.36,8.0,10.0,127.51,4.03,4.94,79.79
1615.0,3,2.0,4.4,6035.3,2,Average,7.82,1.56,1.4,34.02,9.71,111.53,5.76,3.31,62.66
2269.0,3,2.5,3.4,9988.3,1,Excellent,6.0,0.33,2.59,46.3,10.0,104.21,5.56,3.48,61.3
2228.1,3,2.5,24.5,7775.1,0,Good,2.86,5.2,1.22,62.97,8.54,63.71,3.38,2.63,63.1
1031.3,2,1.5,15.4,4921.9,1,Average,7.35,0.34,2.33,29.84,10.0,118.86,5.26,2.95,48.07
4045.4,6,4.5,9.3,12545.8,3,Average,4.87,6.79,2.52,35.62,9.38,89.47,6.5,5.03,81.95
3139.2,6,4.0,12.2,12444.4,4,Good,6.76,0.36,5.23,29.3,10.0,103.43,6.74,5.21,78.05
1738.9,3,2.0,14.4,7377.5,2,Average,3.73,6.23,6.13,52.86,8.38,59.5,4.91,2.01,39.25
1358.6,3,2.5,4.9,8488.8,2,Average,6.67,3.51,5.39,31.9,9.19,93.15,5.75,3.44,48.31
2256.7,3,2.5,8.6,11190.3,2,Good,6.26,2.46,1.87,44.86,10.0,94.03,5.8,4.8,62.79
2059.8,4,2.5,6.2,9640.8,2,Excellent,2.16,0.7,3.19,77.45,10.0,61.67,6.31,3.55,41.11
2263.1,4,3.0,8.9,7113.2,1,Good,9.41,1.15,2.01,17.48,10.0,142.09,5.1,3.91,67.0
2136.8,3,2.0,12.5,7061.6,2,Average,5.91,3.95,2.9,35.9,10.0,107.09,6.62,3.27,56.08
2385.5,4,3.5,3.4,12942.4,1,Fair,6.03,2.5,2.82,31.44,10.0,109.87,4.4,3.79,66.74
3316.1,5,4.0,9.0,15432.4,3,Good,7.46,2.51,2.08,29.52,10.0,107.78,6.06,4.48,91.53
2437.8,4,3.0,8.8,8793.4,3,Good,6.41,,1.09,35.5,10.0,126.18,4.1,3.79,69.54
1383.8,2,1.5,6.1,5737.9,1,Good,7.16,2.26,0.99,29.17,8.73,105.83,3.23,2.49,53.35
3219.2,5,4.0,65.0,15041.1,3,Good,4.44,3.06,1.43,46.9,10.0,69.15,5.87,2.93,72.82
3548.3,6,4.0,1.4,19182.3,3,Good,6.24,0.62,1.22,42.03,9.71,101.47,8.45,3.98,85.77
5200.0,6,5.0,18.5,15047.9,4,Fair,3.06,11.92,3.72,66.68,5.34,67.0,5.55,3.35,92.97
1348.5,3,2.0,3.5,6297.2,1,Average,6.07,5.87,3.95,29.72,8.29,84.45,4.97,2.99,47.4
2175.5,3,2.5,32.9,11689.2,2,Good,9.1,1.42,2.18,13.21,10.0,127.44,6.57,2.58,78.2
964.2,3,1.5,44.2,6383.6,1,Average,3.79,2.85,3.14,63.25,10.0,62.32,4.71,2.65,35.61
2425.0,3,2.5,9.2,,2,Good,5.87,2.82,3.67,48.19,10.0,94.47,3.26,2.86,58.72
1649.3,2,2.0,31.2,6450.5,2,Average,2.68,0.56,2.9,63.89,10.0,66.93,6.24,3.74,44.25
3917.5,6,4.0,5.2,19573.4,3,Fair,6.51,2.05,1.87,38.99,10.0,96.19,6.91,3.01,82.78
1523.7,2,1.0,2.7,8684.3,2,Good,7.34,0.95,4.06,30.43,10.0,117.42,5.34,3.53,62.27
1106.3,3,1.5,6.8,,1,Average,7.19,1.5,1.21,40.47,10.0,88.24,5.54,3.52,44.4
1694.4,3,2.0,7.5,9469.5,3,Good,5.42,9.42,1.91,33.57,5.8,99.75,4.53,3.98,54.33
1000.8,1,1.0,9.1,6933.6,2,Good,2.64,2.76,0.7,67.89,9.35,49.02,5.02,2.78,40.5
2599.0,3,2.0,8.4,9131.4,2,Excellent,4.27,0.42,1.68,46.35,10.0,67.45,5.44,4.61,68.98
969.9,2,1.5,9.5,4245.8,1,Average,8.76,3.77,2.08,26.62,10.0,131.36,5.25,2.08,49.15
2018.2,3,2.5,22.3,10456.2,2,Fair,8.08,14.0,3.69,14.51,6.01,124.29,5.24,3.16,49.97
965.6,2,1.5,5.1,3404.5,1,Average,6.34,0.79,1.66,40.43,10.0,96.29,2.5,3.08,39.03
1786.3,4,2.5,0.3,5398.7,4,Average,6.79,3.88,3.82,27.94,10.0,90.67,5.38,2.81,57.9
